,name,desc,score,c_score,price,category,accessibility,schedule,web,search_parameters,phone,address,lat,lon
98,Viva Laureles Centro Comercial,"Información  Centro comercial cubierto con supermercado, patio de comidas y varias tiendas de ropa y artículos para el hogar.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Servicios en el lugar
    Qué ofrece

Juegos de arcade
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de débito

Tarjetas de crédito",4.6,15685.0,,Centro comercial,Accesible con silla de ruedas,"9 .,9 pm.",http://www.ccviva.com/laureles,Comuna La América Centros comerciales,42506012 ,"Cra. 81 #37-100, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2461008,-75.6021567
99,CENTRO COMERCIAL BENDICIONES,"Reseñas
5
4
3
2
1
4,3
6 reseñas
  
Escribir una reseña
  

Ordenar",4.3,6.0,,Centro comercial,,,,Comuna La América Centros comerciales,,"Cra. 87 #4772, La América, Medellín, La América, Medellín, Antioquia",6.2571947,-75.6033921
100,Centro Comercial Nuevo Mundo,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas",4.4,531.0,,Centro comercial,Accesible con silla de ruedas,"12 .,None",,Comuna La América Centros comerciales,,"Cra. 74 #53234, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2637909,-75.5883276
101,Parque de La Floresta,"Información  Parque en vecindario con área de juegos y eventos frecuentes, paseos en poni por la tarde y comida callejera.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.6,9300.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna La América Parques de atracciones,,"Cra. 84 #45d-24, La América, Medellín, La América, Medellín, Antioquia",6.255824,-75.6015104
102,Parque el Danubio,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.2,49.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna La América Parques de atracciones,,"El Danubio, Medellín, La América, Medellín, Antioquia",6.2523227,-75.6060091
103,Parque Pelahueso,"Información  Menores

Ideal para ir con niños",4.0,50.0,,Parque,,"6 .,6 .",,Comuna La América Parques de atracciones,,"Cra. 87 #47E, Santa Lucia, Medellín, La América, Medellín, Antioquia",6.2595069,-75.604375
104,Parque El Regreso,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños
    Mascotas

Se permiten perros",4.5,76.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna La América Parques de atracciones,,"a 89a-78, Cl. 47A #89a-2, Medellín, Antioquia",6.256794,-75.6058455
105,PARQUE INFANTIL LA 84,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Columpios

Toboganes
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.4,135.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna La América Parques de atracciones,,"Cl. 42B #82-126, Simón Bolívar, Medellín, La América, Medellín, Antioquia",6.2482766,-75.6050324
106,Pared De Agua,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Área para patinetas

Cancha de básquetbol

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.3,1133.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna La América Parques acuaticos,,"Cl 42 #10557, San Javier, Medellín, San Javier, Medellín, Antioquia",6.25549,-75.620066
107,Parque Acuatico Tulio Ospina,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Sanitario

Restaurante
    Menores

Ideal para ir con niños",3.7,94.0,,Parque acuático,Accesible con silla de ruedas,"12 .,12 .",,Comuna La América Parques acuaticos,,"Regional #s/n, Panamericano, Bello, Antioquia",6.3330996,-75.5491554
108,Aeroparque Juan Pablo II,"Información  Parque acuático con toboganes y piscinas, además de áreas para correr carreras, caminar y andar en bicicleta.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Espacio para guardar equipaje

Restaurante

Sanitario

Wi-Fi

Tiene Wi-Fi gratis
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Recomendable para ir en familia
    Planificación

Se recomienda comprar las entradas con anticipación
    Menores

Área de juegos

Ideal para ir con niños",4.4,14932.0,,Parque acuático,Accesible con silla de ruedas,,http://www.aeroparquejuanpablo.gov.co/,Comuna La América Parques acuaticos,(604) 3401210 ,"Cra. 70 #16, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2200154,-75.5917358
109,PARQUE DE LAS AGUAS,"Información  Alegre parque acuático al aire libre que presenta una variedad de toboganes, además de un río lento.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Restaurante

Sanitario
    Menores

Ideal para ir con niños",4.2,7373.0,,Parque acuático,Accesible con silla de ruedas,,https://www.metropol.gov.co/parque-aguas/Paginas/index.aspx,Comuna La América Parques acuaticos,(607) 3856000 ,"Autopista Nte. #Kilometro 23, Medellín, Barbosa, Antioquia",6.4081486,-75.4227486
110,Complejo Acuático Medellín,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas",4.7,2438.0,,Polideportivo,Accesible con silla de ruedas,"9 .,3 pm.",,Comuna La América Parques acuaticos,44301330 ,"Carrera 72 # 48-100, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2542201,-75.5908488
111,Delinelly Restaurante,"Información  Opciones de servicio

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Café
    Opciones del local

Desayunos

Desayuno-almuerzo

Almuerzo
    Servicios

Sanitario

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Solo dinero en efectivo

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños
    Estacionamiento

Estacionamiento gratuito
    Mascotas

Se permiten perros",4.4,90.0,$ 10.000-20.000,Restaurante,,"9 .,6 pm.",,Comuna San Javier Restaurantes,(604) 5088088 ,"Cl. 48 #98 a 31, San Javier II, Medellín, San Javier, Medellín, Antioquia",6.2588205,-75.6133802
112,Restaurante La 39,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Aperitivos
    Opciones del local

Desayunos

Desayuno-almuerzo

Almuerzo

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Menores

Ideal para ir con niños",4.5,228.0,$ 10.000-20.000,Restaurante,Accesible con silla de ruedas,"9 .,9 pm.",,Comuna San Javier Restaurantes,44913042 ,"Cra. 108 # 39- 05, Veinte De Julio, Medellín, San Javier, Medellín, Antioquia",6.2513217,-75.6209867
113,Q'hubole Restaurante Bar,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Retiros en la puerta

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Bebidas en hora feliz

Bebidas fuertes

Café

Cerveza

Cócteles

Comidas durante la madrugada

Platos vegetarianos

Vino
    Opciones del local

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Tiene bar

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños

Sillas altas
    Estacionamiento

Es difícil encontrar espacio",4.6,412.0,$ 20.000-30.000,Restaurante mexicano,No accesible con silla de ruedas,"12 pm.,6 .",https://www.instagram.com/qhubole,Comuna San Javier Restaurantes,(604) 4942718 ,"Cra. 99 #47a - 9, San Javier II, Medellín, San Javier, Medellín, Antioquia",6.2577237,-75.6145285
114,Mi Palenque Family,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Cerveza
    Opciones del local

Desayuno-almuerzo

Almuerzo

Cena

Espacio con asientos
    Servicios

Sanitario

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Solo dinero en efectivo

Tarjetas de crédito

Tarjetas de débito
    Menores

Ideal para ir con niños
    Estacionamiento

Es un poco difícil encontrar espacio

Estacionamiento gratuito

Estacionamiento gratuito en la calle",4.6,910.0,$ 30.000-40.000,Restaurante,,"12 pm.,6 pm.",,Comuna San Javier Restaurantes,323 3356888 ,"Cra. 101a #41-39, San Javier, Medellín, San Javier, Medellín, Antioquia",6.2558188,-75.6172526
115,Asados Los arrieros,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas
    Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Aperitivos

Café
    Opciones del local

Desayunos

Desayuno-almuerzo

Almuerzo

Cena
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Menores

Ideal para ir con niños",4.1,378.0,$ 10.000-20.000,Restaurante colombiano,,"9 .,9 pm.",,Comuna San Javier Restaurantes,304 6179194 ,"Cra. 99 #47A-40, San Javier II, Medellín, San Javier, Medellín, Antioquia",6.2578006,-75.6141529
116,Berracas de la 13,"Información  Información proporcionada por la empresa

Se identifica como mujer empresaria
    Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Café

Cerveza

Platos vegetarianos
    Opciones del local

Desayunos

Almuerzo

Cena

Servicio de catering

Postres

Espacio con asientos
    Servicios

Sanitario

Sanitarios unisex
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos

Recomendable para ir en familia
    Planificación

Se requieren reservas

Se aceptan reservas
    Pagos

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Sillas altas",4.1,76.0,,Restaurante,,,,Comuna San Javier Restaurantes,318 4938885 ,Calle 35f Medellín Restaurante,6.2487893,-75.6228296
117,El Sazón de los Gochos | Restaurante & Pizza,"Información  Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Aperitivos

Comidas durante la madrugada
    Opciones del local

Almuerzo

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Menores

Ideal para ir con niños",4.1,174.0,$ 20.000-30.000,Restaurante,,"12 pm.,3 pm.",,Comuna San Javier Restaurantes,310 6254935 ,"Cra. 98 #47A02, San Javier II, Medellín, San Javier, Medellín, Antioquia",6.2571388,-75.6134317
118,A La Parrilla | Asados Gourmet,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Café

Cerveza

Comidas durante la madrugada
    Opciones del local

Almuerzo

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Menores

Ideal para ir con niños",4.8,336.0,$ 30.000-40.000,Restaurante,Accesible con silla de ruedas,"3 pm.,6 .",https://www.facebook.com/alaparrillaasados01/,Comuna San Javier Restaurantes,322 6332218 ,"Cll 42 #102 41 (Esquina, Medellín, Antioquia",6.2557855,-75.6178844
119,Arrabal - San Javier,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas
    Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Cerveza

Comida

Comida en el bar

Lugar para bailar

Vino
    Opciones del local

Almuerzo

Cena
    Servicios

Sanitario

Tiene bar
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito",4.3,122.0,,Bar restaurante,,"12 pm.,6 .",https://bio.link/arrabal,Comuna San Javier Restaurantes,300 6002251 ,"Cl 42 # 105 - 05, San Javier, Medellín, San Javier, Medellín, Antioquia",6.2555843,-75.6196547
120,Brasas y parrilla,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas
    Opciones de servicio

Retiros en la puerta

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Aperitivos
    Opciones del local

Almuerzo

Cena
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Menores

Ideal para ir con niños

Menú para niños",4.4,213.0,$ 10.000-30.000,Restaurante,Accesible con silla de ruedas,"12 .,6 .",,Comuna San Javier Restaurantes,314 8090469 ,"Cra. 99 #43-8, Medellín, San Javier, Medellín, Antioquia",6.2560819,-75.6154881
121,Mi Medellin Hotel,"Información  
Wi-Fi gratis

Desayuno incluido

Estacionamiento gratuito

Piscina

Gimnasio
 ",3.8,64.0,,,,,,Comuna San Javier Hoteles,311 5427958 ,"Cl 44 #94-155, La América, Medellín, La América, Medellín, Antioquia",6.2546974,-75.6119267
122,Shalom Living Hospedaje,"Reseñas
5
4
3
2
1
4,3
3 reseñas
  
Escribir una reseña
  

Ordenar",4.3,3.0,,,,,,Comuna San Javier Hoteles,319 7156797 ,"Cra. 101 #CL 42 -11, Medellín, San Javier, Medellín, Antioquia",6.2561396,-75.6163943
123,Hotel Living 35 Suites,"Información  
Wi-Fi gratis

Desayuno pago

Estacionamiento gratuito

Accesible

Piscina

Aire acondicionado

Servicio de lavandería

Centro de negocios

Se permiten mascotas

Apto para niños

Restaurante

Cocina en todas las habitaciones

Transporte desde/hacia el aeropuerto

Gimnasio

Bar

Libre de humo
 ",5.0,10.0,,,,,http://www.living35hotel.com/,Comuna San Javier Hoteles,301 2699361 ,"Cl. 35 #87A 16, Santa Teresita, Medellín, La América, Medellín, Antioquia",6.2441672,-75.6122639
124,hOLa Med_hOteL,"Información  
Wi-Fi gratis

Desayuno incluido

Piscina

Servicio de lavandería

Gimnasio

Libre de humo
 ",4.1,9.0,,,,,,Comuna San Javier Hoteles,315 8933938 ,"Cl. 42 #81 a 35, Simón Bolívar, Medellín, La América, Medellín, Antioquia",6.2475969,-75.603353
125,Comuna13 Hostal (B&C),"Información  
Wi-Fi gratis

Desayuno incluido

Estacionamiento gratuito

Piscina

Cocina en algunas habitaciones

Transporte desde/hacia el aeropuerto

Gimnasio

Libre de humo
 ",5.0,30.0,,,,,https://linktr.ee/betterandcheaper,Comuna San Javier Hoteles,312 6714663 ,"Cl. 45 #98-25, San Javier, Medellín, San Javier, Medellín, Antioquia",6.2566954,-75.6140826
126,Hostal del Cielo Medellin,"Reseñas
5
4
3
2
1
5,0
73 reseñas
  
Escribir una reseña
  

Ordenar
Todas
bus
6
habitantes
4
mágico
4
corazón
4
comer
4
grafitis
3
cubierta
3
the view
2
fundador de organización
2
proyecto
2",5.0,73.0,,,,,https://www.hostaldelcielo.com/es,Comuna San Javier Hoteles,304 2936334 ,"Cl. 55 #127-46 Int 108, Eduardo Santos, Medellín, San Cristóbal, Medellín, Antioquia",6.2719056,-75.633216
127,Metro Hostal medellin,"Reseñas
5
4
3
2
1
5,0
6 reseñas
  
Escribir una reseña
  

Ordenar",5.0,6.0,,,,,,Comuna San Javier Hoteles,319 2228211 ,"050032, La Floresta, Medellín, Antioquia",6.2569033,-75.6032776
128,Casa Babylon,"Información  
Wi-Fi gratis

Desayuno

Estacionamiento

Accesible

Piscina

Aire acondicionado

Servicio de lavandería

Se permiten mascotas

Restaurante

Cocina en todas las habitaciones

Transporte desde/hacia el aeropuerto

Gimnasio
 ",4.9,18.0,,,,,https://www.booking.com/hotel/co/hostal-almarita-2.es.html,Comuna San Javier Hoteles,312 2897702 ,"Cl 49F #81B20, Calasanz, Medellín, La América, Medellín, Antioquia",6.2632538,-75.5995804
129,Gastón Coliving - Hostal,"Información  Este hostal tranquilo, con un mural colorido en la fachada, se encuentra a 5 km del Museo de Antioquía y a 28 km del aeropuerto internacional José María Córdova.
Los dormitorios sencillos tienen literas, baño compartido, casilleros y ropa de cama. Las habitaciones privadas incluyen baño en suite.
Las comodidades incluyen cocina compartida y lavandería para huéspedes. También hay una terraza amueblada. Se ofrece Wi-Fi.
  
Wi-Fi gratis

Desayuno incluido

Estacionamiento

Accesible

Piscina

Aire acondicionado

Servicio de lavandería

Se permiten mascotas

Restaurante

Cocina en algunas habitaciones

Transporte desde/hacia el aeropuerto

Gimnasio

Libre de humo
 ",4.5,221.0,Hotel de 2 estrellas,,,,,Comuna San Javier Hoteles,350 4629505 ,"Cra 83 #4635, La América, Medellín, La América, Medellín, Antioquia",6.2565464,-75.6007081
130,Esmed hostel - Estación Medellín,"Información  Este hostal tranquilo se encuentra en una calle arbolada entre tiendas y restaurantes, a 2 km de los partidos de fútbol del estadio Atanasio Girardot y a 5 km del parque natural Cerro El Volador. El aeropuerto internacional Olaya Herrera se encuentra a 7 km.
Los dormitorios sencillos exclusivos para hombres o mujeres tienen casilleros y literas con luces de lectura y ventilador. Las habitaciones privadas incluyen TV de pantalla plana.
Se incluye el desayuno. Se ofrecen otras comidas en un restobar informal. Se ofrecen clases de español por una tarifa adicional.
  
Wi-Fi gratis

Desayuno pago

Piscina

Servicio de lavandería

Restaurante

Gimnasio
 ",4.3,134.0,Hotel de 3 estrellas,,,,https://estacionmedellin.insta-hostel.com/,Comuna San Javier Hoteles,300 6305426 ,"Av. 80 # 53a - 66, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2681657,-75.5954682
131,Parque San Javier,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Cancha de básquetbol

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.3,375.0,,Parque,Accesible con silla de ruedas,"9 .,6 .",,Comuna San Javier Parques,,"Cl 42 #105-58, El Danubio, Medellín, San Javier, Medellín, Antioquia",6.2575512,-75.6149459
132,Pared De Agua,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Área para patinetas

Cancha de básquetbol

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.3,1133.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna San Javier Parques,,"Cl 42 #10557, San Javier, Medellín, San Javier, Medellín, Antioquia",6.25549,-75.620066
133,Parque de La Paz,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Sanitario público
    Menores

Ideal para ir con niños
    Mascotas

Se permiten perros",4.7,379.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna San Javier Parques,,"Veinte De Julio, Medellín, San Javier, Medellín, Antioquia",6.2511206,-75.6217825
134,EcoParque Comuna 13,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Actividades

Senderismo
    Servicios

Columpios

Mesas de pícnic

Parrilla para barbacoa

Sanitario público
    Menores

Área de juegos

Es recomendable para cumpleaños infantiles

Ideal para ir con niños

Rutas de senderismo adecuadas para niños
    Mascotas

Parque para perros

Se permiten perros",4.2,638.0,,Parque ecológico,No accesible con silla de ruedas,"9 .,9 pm.",http://facebook.com/EcoParque13,Comuna San Javier Parques,300 8137427 ,"Cra 117, Medellín, San Cristóbal, Medellín, Antioquia",6.2583258,-75.6331528
135,Parque Lineal Santa Lucía - San Javier,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños
    Mascotas

Se permiten perros",4.2,154.0,,Parque para perros,Accesible con silla de ruedas,"6 .,3 pm.",,Comuna San Javier Parques,,"Cl. 48 #95-5, San Javier II, Medellín, San Javier, Medellín, Antioquia",6.2583514,-75.6115606
136,El socorro,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.5,49.0,,Parque,Accesible con silla de ruedas,,,Comuna San Javier Parques,,"Cl 48DD #101-70, El Socorro, Medellín, San Javier, Medellín, Antioquia",6.2603468,-75.6170659
137,Parque El Triángulo,"Información  Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.1,455.0,,Parque,,"6 .,None",,Comuna San Javier Parques,,"Cl. 49ab #9653 #96- a, Metropolitano, Medellín, San Javier, Medellín, Antioquia",6.2621501,-75.6090846
138,Parque Piedra Liza,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.4,113.0,,Parque,Accesible con silla de ruedas,,,Comuna San Javier Parques,,"a 103b-192, Cl. 48cb #103b106, Medellín, Antioquia",6.2626395,-75.6215024
139,Parque de Los Sentidos,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Actividades

Senderismo
    Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños

Rutas de senderismo adecuadas para niños
    Mascotas

Parque para perros

Se permiten perros",4.5,496.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna San Javier Parques,,"Betania, Medellín, San Javier, Medellín, Antioquia",6.244233,-75.6165369
140,Jardín Social Comfama,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Sanitario público
    Menores

Ideal para ir con niños",4.4,187.0,,Jardín,Accesible con silla de ruedas,,,Comuna San Javier Parques,,"Cl. 39c #110-172, Veinte De Julio, Medellín, San Javier, Medellín, Antioquia",6.252376,-75.6243876
141,Pizzas Hawai,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Retiros en la puerta

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños

Menú para niños
    Estacionamiento

Estacionamiento gratuito en la calle",4.1,217.0,$ 10.000-20.000,Restaurante de comida rápida,Accesible con silla de ruedas,"3 .,12 pm.",,Comuna San Javier Comida rápida,301 5359608 ,"342 a, Cra. 108a #3642 108a-348, Medellín, Antioquia",6.2555754,-75.6234276
142,Mandingas,"Información  Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Cena
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",4.3,29.0,$ 1-20.000,Restaurante,,,,Comuna San Javier Comida rápida,313 5269949 ,"Cl. 40, San Javier, Medellín, San Javier, Medellín, Antioquia",6.2547127,-75.6197273
143,El Sazón de los Gochos | Restaurante & Pizza,"Información  Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Aperitivos

Comidas durante la madrugada
    Opciones del local

Almuerzo

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Menores

Ideal para ir con niños",4.1,174.0,$ 20.000-30.000,Restaurante,,"12 pm.,3 pm.",,Comuna San Javier Comida rápida,310 6254935 ,"Cra. 98 #47A02, San Javier II, Medellín, San Javier, Medellín, Antioquia",6.2571388,-75.6134317
144,Maranatha Urbano Fast Food,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Retiros en la puerta

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Café

Cerveza
    Opciones del local

Cena
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Grupos

Recomendable para ir en familia
    Menores

Ideal para ir con niños",4.6,126.0,,Restaurante,Accesible con silla de ruedas,"6 .,6 .",,Comuna San Javier Comida rápida,313 6175956 ,"Cl 48B #107b-40, Quintas de San Javier, Medellín, San Javier, Medellín, Antioquia",6.2599183,-75.6215847
145,Cangreburger,"Información  Opciones de servicio

Asientos al aire libre

Retiros en la puerta

Entrega sin contacto

Entrega a domicilio

Pedidos desde el automóvil

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Almuerzo

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños
    Estacionamiento

Estacionamiento gratuito en la calle
    Mascotas

Se permiten perros",4.4,216.0,$ 10.000-20.000,Restaurante de comida rápida,,"6 pm.,6 .",,Comuna San Javier Comida rápida,301 3093115 ,"Cra. 100 #43 09, El Danubio, Medellín, San Javier, Medellín, Antioquia",6.2568299,-75.6161113
146,Deli Burger (The Original),"Información  Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",4.1,135.0,$ 10.000-20.000,Restaurante de comida rápida,,"3 pm.,6 .",,Comuna San Javier Comida rápida,318 2162781 ,"Cl 42 #103-39, San Javier, Medellín, San Javier, Medellín, Antioquia",6.2556871,-75.6185472
147,Gringo Crujiente,"Información  Opciones de servicio

Retiros en la puerta

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Cerveza
    Opciones del local

Cena
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos",5.0,82.0,,Restaurante de comida rápida,,,,Comuna San Javier Comida rápida,313 7125521 ,"Cl. 35f #110 - 86, La Independencia, Medellín, San Javier, Medellín, Antioquia",6.2487388,-75.6225215
