,name,desc,score,c_score,price,category,accessibility,schedule,web,search_parameters,phone,address,lat,lon
160,Voraz Laureles,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Café

Cerveza

Cócteles

Comidas durante la madrugada

Vino
    Opciones del local

Desayuno-almuerzo

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Tiene bar
    Ambiente

Agradable
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Sillas altas
    Estacionamiento

Es un poco difícil encontrar espacio

Estacionamiento gratuito en la calle",4.6,2470.0,$$$,Restaurante,No accesible con silla de ruedas,"12 pm.,9 pm.",https://www.instagram.com/voraz_/,Comuna Laureles-Estadio Restaurantes,44120037 ,"Tv. 39B #74B 41, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2460516,-75.5964082
161,Animal Cocina - Laureles,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Retiros en la puerta

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Aspectos destacados

Buenos cócteles

Música en vivo
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Café

Cerveza

Cócteles

Comidas durante la madrugada
    Opciones del local

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Tiene bar
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños

Sillas altas
    Estacionamiento

Estacionamiento gratuito

Estacionamiento gratuito en la calle
    Mascotas

Se permiten perros",4.6,1734.0,$ 20.000-40.000,Restaurante,Accesible con silla de ruedas,"12 pm.,6 .",http://www.animalcocina.com/pedir,Comuna Laureles-Estadio Restaurantes,302 4555684 ,"Cq. 4 #73 04, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2455648,-75.5925875
162,Brio Restaurante,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Retiros en la puerta

Entrega sin contacto

Entrega a domicilio

Pedidos desde el automóvil

Para llevar

Consumo en el lugar
    Aspectos destacados

Asientos en la terraza

Buenos cócteles

Deportes
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Café

Cerveza

Cócteles

Platos vegetarianos

Vino
    Opciones del local

Desayunos

Desayuno-almuerzo

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Tiene bar

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños",4.5,142.0,$ 20.000-30.000,Restaurante,Accesible con silla de ruedas,"9 .,6 pm.",,Comuna Laureles-Estadio Restaurantes,305 4019847 ,"Cl. 53 #64A-15, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2569433,-75.5779985
163,Restaurante La Causa Laureles,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Café

Cerveza

Cócteles

Comidas durante la madrugada

Vino
    Opciones del local

Desayuno-almuerzo

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Tiene bar

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Sillas altas
    Estacionamiento

Es un poco difícil encontrar espacio

Estacionamiento gratuito

Estacionamiento gratuito en la calle",4.6,2402.0,$$,Restaurante,,"12 pm.,9 pm.",https://www.lacausa.com.co/pedir,Comuna Laureles-Estadio Restaurantes,317 5175770 ,"a 39-100, Cq. 75 #39-6, Medellín, Antioquia",6.2461816,-75.5965007
164,Malanga del trópico Laureles l Medellín,"Información  Restaurante animado y lujoso donde se sirven platos creativos con influencias internacionales, además de cocteles tropicales.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Aspectos destacados

Música en vivo
    Qué ofrece

Alcohol

Aperitivos

Barra de ensaladas

Bebidas fuertes

Café

Cerveza

Cócteles

Vino
    Opciones del local

Desayuno-almuerzo

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Tiene bar

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable
    Público usual

Amigable con LGBTQ+

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Menú para niños

Sillas altas
    Estacionamiento

Hay suficiente espacio

Estacionamiento gratuito en la calle",4.6,2048.0,$$$,Restaurante colombiano,Accesible con silla de ruedas,"9 .,9 pm.",https://www.malangadeltropico.com/menu?gad_source=1&gclid=Cj0KCQjwsc24BhDPARIsAFXqAB11EJy65IKK-aCpvn74eBKJScuZXfoEtBv4OWLJyk7jBtk7x-Ga3GsaAmXQEALw_wcB,Comuna Laureles-Estadio Restaurantes,,"Cl 38 #79-46, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2456901,-75.5997387
165,Della Nonna Laureles,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas
    Opciones de servicio

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Café

Cerveza

Cócteles

Vino
    Opciones del local

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Tiene bar
    Ambiente

Agradable
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Tarjetas de crédito

Tarjetas de crédito
    Estacionamiento

Estacionamiento gratuito en la calle",4.6,620.0,$$$,Restaurante,,"12 pm.,9 pm.",https://dellanonna.com.co/,Comuna Laureles-Estadio Restaurantes,(604) 3222090 ,"Av. Nutibara #75-25, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2464007,-75.5967156
166,Romero Cocina Artesanal Laureles,"Información  Accesibilidad

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Para llevar

Consumo en el lugar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Café

Cerveza

Cócteles

Vino
    Opciones del local

Desayuno-almuerzo

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Tiene bar
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños

Sillas altas
    Estacionamiento

Es un poco difícil encontrar espacio",4.6,2230.0,$$$,Restaurante,,"12 pm.,9 pm.",https://romerococinartesanal.com.co/,Comuna Laureles-Estadio Restaurantes,44129905 ,"a 74b-63, Av. Nutibara #74b-17, Medellín, Antioquia",6.2460403,-75.5963284
167,Delirio Exquisito Restaurante,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Café

Cerveza

Cócteles

Opciones veganas

Platos vegetarianos

Vino
    Opciones del local

Desayuno-almuerzo

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Tiene bar

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños

Sillas altas
    Estacionamiento

Estacionamiento gratuito
    Mascotas

Se permiten perros",4.6,2308.0,$$$,Restaurante occidental,No accesible con silla de ruedas,"12 pm.,9 pm.",https://www.deliriorestaurante.com.co/,Comuna Laureles-Estadio Restaurantes,(604) 4797211 ,"Av. Nutibara #74b - 09, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2459508,-75.5962653
168,Ragazzi - Laureles,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas

Entrada accesible para personas en silla de ruedas
    Información proporcionada por la empresa

Se identifica como mujer empresaria
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Aspectos destacados

Música en vivo
    Qué ofrece

Alcohol

Aperitivos

Barra de ensaladas

Bebidas fuertes

Café

Cerveza

Cócteles

Comidas durante la madrugada

Comidas en hora feliz

Platos orgánicos

Platos vegetarianos

Vino
    Opciones del local

Desayuno-almuerzo

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Tiene bar

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños
    Estacionamiento

Estacionamiento gratuito en la calle",4.6,1249.0,$$,Restaurante italiano,No accesible con silla de ruedas,"12 pm.,6 .",https://ragazzitradicion.com/promociones/,Comuna Laureles-Estadio Restaurantes,312 2745665 ,"Calle 38 ##76-2 a 76-74, Medellín, Antioquia",6.2454016,-75.5982093
169,il forno Casa Laureles | Medellín,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Aperitivos

Barra de ensaladas

Bebidas fuertes

Café

Cerveza

Cócteles

Platos orgánicos

Platos vegetarianos

Vino
    Opciones del local

Desayunos

Desayuno-almuerzo

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Tiene bar

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños

Sillas altas
    Estacionamiento

Estacionamiento gratuito en la calle

Estacionamiento pagado

Estacionamiento pagado en la calle",4.5,4624.0,$$,Restaurante italiano,Accesible con silla de ruedas,"12 pm.,9 pm.",http://www.ilforno.co/,Comuna Laureles-Estadio Restaurantes,(604) 4486860 ,"Cl. 39c #73-15, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2455981,-75.5928465
170,La Bodeguita Havanera,"Información  Accesibilidad

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Aspectos destacados

Buenos cócteles

Música en vivo
    Qué ofrece

Alcohol

Aperitivos

Bebidas fuertes

Café

Cerveza

Cócteles

Vino
    Opciones del local

Desayuno-almuerzo

Almuerzo

Cena

Postres
    Servicios

Sanitario

Tiene bar
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Estacionamiento

Es un poco difícil encontrar espacio

Estacionamiento gratuito en la calle",4.6,1091.0,$$,Restaurante,,"12 pm.,6 pm.",,Comuna Laureles-Estadio Restaurantes,45897000 ,"Tv 39 #75 - 10, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2459359,-75.5971563
171,Hotel Villa Real Medellin la 70,"Información  Este hotel sencillo ubicado en una calle con bares y restaurantes está a 2 minutos a pie de una estación de metro y a 2 km de la unidad deportiva Atanasio Girardot, un complejo polideportivo.
Las habitaciones con decoración sencilla tienen obras de arte coloridas, ventilador, TV y frigobar.
Los servicios incluyen un salón sencillo en el vestíbulo y un restaurante discreto con terraza cubierta. Además, se ofrece estacionamiento.
  
Wi-Fi gratis

Desayuno incluido

Estacionamiento gratuito

Piscina

Aire acondicionado

Servicio de lavandería

Apto para niños

Restaurante

Transporte desde/hacia el aeropuerto

Gimnasio

Libre de humo
 ",4.1,1657.0,Hotel de 3 estrellas,,,,,Comuna Laureles-Estadio Hoteles,(604) 4076500 ,"Cra. 70 #45E- 153, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2522198,-75.5882442
172,Hotel Laureles de Aburrá,"Información  Este hotel funcional se encuentra en una calle residencial arbolada, a 3 cuadras de tiendas y restaurantes. También se encuentra a 6 km del aeropuerto Olaya Herrera y a 2 km del centro de convenciones y exposiciones Plaza Mayor y del centro comercial Unicentro.
Las habitaciones tienen decoración sencilla, capacidad para un máximo de 4 huéspedes, TV de pantalla plana, ventilador y baño privado.
Se ofrece Wi-Fi.
  
Wi-Fi gratis

Desayuno

Estacionamiento

Accesible

Piscina

Aire acondicionado

Centro de negocios

Se permiten mascotas

Restaurante

Transporte desde/hacia el aeropuerto

Gimnasio

Libre de humo
 ",3.9,376.0,Hotel de 2 estrellas,,,,https://hotellaurelesdeaburra.com/,Comuna Laureles-Estadio Hoteles,310 6279885 ,"Carrera 71a N°, Cq. 5 #34, Medellín, Antioquia",6.247415,-75.5910487
173,Africa House -Casa hotel laureles la 70,"Información  
Wi-Fi gratis

Desayuno pago

Estacionamiento

Accesible

Piscina

Aire acondicionado

Centro de negocios

Se permiten mascotas

Apto para niños

Transporte desde/hacia el aeropuerto

Gimnasio

Libre de humo
 ",3.8,33.0,Hotel de 3 estrellas,,,,,Comuna Laureles-Estadio Hoteles,302 3659564 ,"Cl. 47 # 68a-16, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2525212,-75.5867953
174,Ayenda 1234 Imperio 70,"Información  
Wi-Fi gratis

Desayuno

Estacionamiento

Piscina

Aire acondicionado

Centro de negocios

Se permiten mascotas

Apto para niños

Restaurante

Gimnasio

Libre de humo
 ",4.0,752.0,Hotel de 3 estrellas,,,,https://ayenda.com/co/hoteles/medellin/ayenda-1234-imperio-70?utm_source=google_business&utm_medium=organic,Comuna Laureles-Estadio Hoteles,350 3189890 ,"Cra. 70 #45E-107, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2519877,-75.5882187
175,Hotel Med Colombia,"Información  
Wi-Fi gratis

Desayuno

Estacionamiento gratuito

Piscina

Servicio de lavandería

Servicio en la habitación

Apto para niños

Restaurante

Gimnasio

Libre de humo
 ",3.8,169.0,,,,,https://hotelesmed.com.co/med_colombia,Comuna Laureles-Estadio Hoteles,318 5175545 ,"C. 50 #68 08, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2575414,-75.5844657
176,Hotel Serimar,"Reseñas
5
4
3
2
1
5,0
1 reseña
  
Escribir una reseña
  

Ordenar",5.0,1.0,,,,,,Comuna Laureles-Estadio Hoteles,,"Cra. 70 #45e-103, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2518706,-75.5882889
177,Hotel PRESTIGE,"Información  
Wi-Fi gratis

Desayuno pago

Estacionamiento

Accesible

Piscina

Aire acondicionado

Centro de negocios

Se permiten mascotas

Servicio en la habitación

Apto para niños

Restaurante

Transporte desde/hacia el aeropuerto

Gimnasio

Libre de humo
 ",4.0,229.0,Hotel de 3 estrellas,,,,,Comuna Laureles-Estadio Hoteles,310 5072108 ,"Cl 44A #70-40, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2500494,-75.5890836
178,Parque Carlos E AV Regional,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños
    Mascotas

Se permiten perros",4.4,411.0,,Parque,Accesible con silla de ruedas,"9 .,3 .",,Comuna Laureles-Estadio Parques,320 7205553 ,"Cl. 57 #63A-20, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2587206,-75.5758271
179,Segundo Parque de Laureles,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.5,3396.0,,Parque,Accesible con silla de ruedas,"6 .,None",https://www.facebook.com/LaurelesWalkableNeighborhood,Comuna Laureles-Estadio Parques,,"Cra. 47 #56-101, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2450582,-75.5971038
180,Parque Lourdes,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.4,331.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna Laureles-Estadio Parques,,"Cl 45D #75-15, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2518991,-75.593456
181,Parques del Río,"Información  Ruta peatonal y ciclista a lo largo de un cuidado corredor fluvial con árboles, flores y obras de arte.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas

Bucle magnético de asistencia
    Opciones de servicio

Servicios en el lugar
    Actividades

Senderismo
    Servicios

Área para patinetas

Mesas de pícnic

Sanitario público
    Menores

Es recomendable para cumpleaños infantiles

Ideal para ir con niños

Rutas de senderismo adecuadas para niños
    Mascotas

Parque para perros

Se permiten perros",4.7,31073.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna Laureles-Estadio Parques,44444141 ,"Auto. S, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2435957,-75.5795253
182,Primer Parque de Laureles,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.5,5070.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna Laureles-Estadio Parques,,"Cra. 73, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2458407,-75.5934893
183,Parque de San Joaquín,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.5,573.0,,Parque local,Accesible con silla de ruedas,"6 .,None",,Comuna Laureles-Estadio Parques,,"Cq. 3 #66B/187, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2448371,-75.5873868
184,Parque Pinocho,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Cancha de básquetbol

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.3,1220.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna Laureles-Estadio Parques,,"Cra 77 #45E-02, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2535705,-75.5950291
185,La Cometrapo - Laureles,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Bucle magnético de asistencia

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Retiros en la puerta

Entrega sin contacto

Entrega a domicilio

Pedidos desde el automóvil

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Barra de ensaladas

Café

Cerveza

Platos vegetarianos
    Opciones del local

Almuerzo

Cena

Servicio de catering

Servicio en el mostrador

Postres

Espacio con asientos
    Servicios

Sanitario

Sanitarios unisex

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos

Recomendable para ir en familia
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños

Sillas altas
    Estacionamiento

Hay suficiente espacio

Estacionamiento gratuito

Estacionamiento gratuito en la calle
    Mascotas

Se permiten perros",4.3,315.0,$ 20.000-30.000,Restaurante de comida rápida,Accesible con silla de ruedas,"12 pm.,6 .",,Comuna Laureles-Estadio Comida rápida,300 8652967 ,"Cra. 78 # 35 - 24, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2428182,-75.5983009
186,El Coste,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Opciones de servicio

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Almuerzo

Cena
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños
    Estacionamiento

Estacionamiento gratuito

Estacionamiento gratuito en la calle",4.1,930.0,$ 20.000-30.000,Restaurante de comida rápida,Accesible con silla de ruedas,"12 pm.,6 .",,Comuna Laureles-Estadio Comida rápida,321 6912344 ,"Cra. 81 #33-30, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2392088,-75.6028003
187,COMIDAS RAPIDAS LEO de la 35,"Información  Accesibilidad

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Pedidos desde el automóvil

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños
    Estacionamiento

Hay suficiente espacio

Estacionamiento gratuito

Estacionamiento gratuito en la calle
    Mascotas

Se permiten perros",4.3,679.0,$ 20.000-30.000,Restaurante de comida rápida,,"6 pm.,6 .",https://instagram.com/leodela35?utm_medium=copy_link,Comuna Laureles-Estadio Comida rápida,44131914 ,"Cl. 35 #71 # 80a, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2431856,-75.6020156
188,Sr Dog,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Almuerzo

Cena

Espacio con asientos
    Servicios

Sanitario

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Informal
    Público usual

Grupos

Recomendable para ir en familia
    Pagos

Solo dinero en efectivo
    Menores

Ideal para ir con niños
    Estacionamiento

Hay suficiente espacio

Estacionamiento gratuito

Estacionamiento gratuito en la calle
    Mascotas

Se permiten perros",4.5,621.0,$ 10.000-20.000,Restaurante de comida rápida,Accesible con silla de ruedas,"6 pm.,6 .",,Comuna Laureles-Estadio Comida rápida,321 5563311 ,"Cra 67A, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2580089,-75.5833375
189,Submarino Express Laureles,"Información  Opciones de servicio

Asientos al aire libre

Retiros en la puerta

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Cerveza
    Opciones del local

Almuerzo

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños

Sillas altas
    Estacionamiento

Hay suficiente espacio

Estacionamiento gratuito

Estacionamiento gratuito en la calle

Estacionamiento pagado en la calle",4.7,976.0,,Restaurante de comida rápida,,"12 pm.,6 .",http://www.submarino.delivery/,Comuna Laureles-Estadio Comida rápida,(604) 3660129 ,"a 39a-116, Cq 73 #39a60, Medellín, Antioquia",6.2429065,-75.5939781
190,Los Verdes La 80,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos

Recomendable para ir en familia
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Área de juegos

Ideal para ir con niños

Menú para niños

Sillas altas
    Estacionamiento

Estacionamiento gratuito

Estacionamiento gratuito en la calle",4.1,2129.0,$ 20.000-30.000,Restaurante de comida rápida,Accesible con silla de ruedas,"12 pm.,6 .",,Comuna Laureles-Estadio Comida rápida,(604) 2348511 ,"Av. 80 #49A-54, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2622344,-75.5967588
191,Emilio Comidas Rápidas,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños",4.4,345.0,$ 10.000-20.000,Restaurante de comida rápida,Accesible con silla de ruedas,"6 pm.,6 .",http://www.losemilios.com/,Comuna Laureles-Estadio Comida rápida,313 7681221 ,"La 70, Blvr. Libertadores De América #45E-89, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2514471,-75.5882564
