,name,desc,score,c_score,price,category,accessibility,schedule,web,search_parameters,phone,address,lat,lon
111,Comidas rápidas y restaurante Dana,"Información  Opciones de servicio

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",2.7,3.0,,Restaurante,,,,Comuna Belén Restaurantes,311 3523312 ,"Cra. 70 #29a-34, Medellín, Belén, Medellín, Antioquia",6.2313727,-75.591285
112,Carimañolas A&R,"Información  Opciones de servicio

Para llevar

Consumo en el lugar
    Opciones del local

Desayunos

Desayuno-almuerzo

Almuerzo
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",,,,Restaurante de desayunos,,,,Comuna Belén Restaurantes,,"Medellín, Belén, Medellín, Antioquia",6.2315137,-75.5914068
113,Los Sandwich del 8,"Información  Opciones de servicio

Retiros en la puerta

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",,,,Restaurante,,,,Comuna Belén Restaurantes,314 5229739 ,"050001, Belen Rincon, Medellín, Antioquia",6.2315137,-75.5914068
114,RESTAURANTE BOCAO,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Café

Cerveza
    Opciones del local

Desayunos

Desayuno-almuerzo

Almuerzo

Cena

Espacio con asientos
    Servicios

Sanitario

Sanitarios unisex

Tiene bar
    Ambiente

Agradable

Informal
    Público usual

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC
    Menores

Ideal para ir con niños",4.5,115.0,$,Restaurante,,"9 .,6 pm.",https://www.degusta.com.co/medellin/restaurante/bocao_2023.html,Comuna Belén Restaurantes,(604) 2941932 ,"Cl. 30A #69C34, Medellín, Belén, Medellín, Antioquia",6.2323855,-75.5910375
115,Restaurante las Delicias de Caty,"Información  Opciones de servicio

Para llevar

Consumo en el lugar
    Opciones del local

Desayuno-almuerzo

Almuerzo
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",5.0,4.0,,Restaurante,,,,Comuna Belén Restaurantes,350 5233928 ,"Cl. 30A #69c - 02, Medellín, Belén, Medellín, Antioquia",6.2323761,-75.5908794
116,Donde el Italiano,"Información  Opciones de servicio

Retiros en la puerta

Entrega a domicilio

Para llevar

Consumo en el lugar
    Opciones del local

Almuerzo
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.5,84.0,$ 20.000-30.000,Restaurante,,"12 pm.,6 .",,Comuna Belén Restaurantes,302 5839635 ,"Cl. 1 #70 30, Medellín, Belén, Medellín, Antioquia",6.2323797,-75.5916284
117,Delicias la 70,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas
    Opciones de servicio

Entrega sin contacto

Entrega a domicilio

Pedidos desde el automóvil

Para llevar

Consumo en el lugar
    Aspectos destacados

Asientos en la terraza
    Qué ofrece

Alcohol

Aperitivos

Café

Cerveza
    Opciones del local

Desayunos

Desayuno-almuerzo

Almuerzo

Cena

Postres

Espacio con asientos
    Servicios

Sanitario

Sanitarios unisex

Tiene bar

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Grupos

Recomendable para ir en familia
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.3,42.0,$ 10.000-20.000,Restaurante,,"9 .,9 pm.",https://deliciasla70.cartadigital.co/,Comuna Belén Restaurantes,300 2837038 ,"delicias la 70, RESTAURANTE, Cra. 70 #30a-16, Medellín, Antioquia",6.2323831,-75.5913578
118,Restaurante Las Delicias Del Pacifico,"Información  Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Opciones del local

Almuerzo
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",3.5,2.0,,Restaurante,,,,Comuna Belén Restaurantes,,"Cl. 30A #69 142, Medellín, Belén, Medellín, Antioquia",6.2324966,-75.5904407
119,Comida buena,"Información  Opciones de servicio

Para llevar

Consumo en el lugar
    Ambiente

Informal
    Público usual

Grupos",,,,Restaurante de comida rápida,,,,Comuna Belén Restaurantes,,"Cra. 70 #29-22, Medellín, Belén, Medellín, Antioquia",6.2313385,-75.5913151
120,Comidas Rápidas El Gallo,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Cena

Espacio con asientos
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños
    Estacionamiento

Estacionamiento gratuito en la calle
    Mascotas

Se permiten perros",4.5,197.0,$ 10.000-20.000,Restaurante de comida rápida,Accesible con silla de ruedas,"6 pm.,6 .",,Comuna Belén Restaurantes,310 5118342 ,"Av. El Colombiano #30-11, Medellín, Belén, Medellín, Antioquia",6.2312287,-75.5912998
121,Apartahotel San Jose de Belen,,,,,,,,,Comuna Belén Hoteles,320 6861555 ,"Calle 30. 71-28 Barrio Belen Rosales Medellin Belen, Medellín, Antioquia",6.231643,-75.5924055
122,Mandala Belen Hotel,"Información  Este hotel tranquilo, ubicado en un edificio de ladrillo en una calle concurrida, se encuentra a 4 km de los eventos deportivos del estadio Atanasio Girardot y a 7 km del museo de ciencias Parque Explora.
Las habitaciones sencillas tienen Wi-Fi gratuito y TV de pantalla plana; algunas disponen de literas. Las habitaciones mejoradas cuentan con aire acondicionado, bañera con hidromasaje o minibar.
El desayuno incluido de estilo estadounidense se sirve en un comedor tranquilo. Otros servicios incluyen un salón, salas de reuniones y espacio para eventos.
  
Wi-Fi gratis

Desayuno incluido

Estacionamiento gratuito

Accesible

Piscina

Aire acondicionado

Servicio de lavandería

Centro de negocios

Se permiten mascotas

Servicio en la habitación

Apto para niños

Restaurante

Transporte desde/hacia el aeropuerto

Gimnasio

Bar

Libre de humo
 ",4.1,772.0,Hotel de 3 estrellas,,,,https://mandalahotelmedellin.com/belen/,Comuna Belén Hoteles,(604) 4486565 ,"Cl. 30 # 74-50, Medellín, Belén, Medellín, Antioquia",6.2316552,-75.5949604
123,SPRING HOSTEL MEDELLIN,"Información  
Wi-Fi gratis

Desayuno pago

Estacionamiento

Accesible

Piscina

Aire acondicionado

Servicio de lavandería

Se permiten mascotas

Servicio en la habitación

Apto para niños

Cocina en algunas habitaciones

Transporte desde/hacia el aeropuerto

Gimnasio

Libre de humo
 ",4.5,65.0,,,,,http://springhostel.wbzak.net/,Comuna Belén Hoteles,333 6407371 ,"Cl. 30A #69-141, Medellín, Belén, Medellín, Antioquia",6.2321776,-75.5905391
124,Hotel Casa Malibu,"Información  Este hotel informal se encuentra en un área residencial, a 2 km de la estación de trenes Exposiciones, a 4 km del museo de arte moderno de Medellín y a 5 km de los espacios verdes del parque Bolívar.
Las habitaciones tienen una decoración sencilla y vigas de madera a la vista, incluyen Wi-Fi, baño en suite y ventilador de pedestal. Se ofrece servicio a la habitación.
El desayuno se sirve en un comedor informal con asientos al aire libre. Hay estacionamiento.
  
Wi-Fi gratis

Desayuno incluido

Piscina

Servicio de lavandería

Apto para niños

Restaurante

Transporte desde/hacia el aeropuerto

Gimnasio

Libre de humo
 ",3.8,681.0,Hotel de 3 estrellas,,,,http://www.hotelcasamalibu.com.co/,Comuna Belén Hoteles,(604) 3018506 ,"Cl. 32F #66 C 57, Medellín, Belén, Medellín, Antioquia",6.2383459,-75.5885251
125,"International House Co-Living, Medellin","Información  Este hostal animado, ubicado en una calle arbolada en el centro de la ciudad, se encuentra junto al complejo deportivo Unidad de Belén y a 8 minutos a pie de una parada de autobús. También se encuentra a 3 km del valle de Aburrá.
Los dormitorios informales con entre 4 y 10 camas cuentan con ropa de cama, casilleros, literas y baño en suite. Se ofrecen habitaciones privadas. Todas tienen Wi-Fi gratis.
El hotel tiene un salón en la azotea con un restaurante y una sala de TV. Entre otras comodidades, se incluyen una cocina compartida y un comedor.
  
Wi-Fi gratis

Piscina

Servicio de lavandería

Se permiten mascotas

Apto para niños

Restaurante

Cocina en algunas habitaciones

Gimnasio
 ",4.3,301.0,Hotel de 2 estrellas,,,,http://www.ihmedellin.com/,Comuna Belén Hoteles,301 2114380 ,"Cl. 32B #66c-6, Medellín, Belén, Medellín, Antioquia",6.2363026,-75.5880083
126,Laureles Guest House (LGH Hotel & Coliving),"Información  
Wi-Fi gratis

Desayuno incluido

Estacionamiento

Accesible

Piscina

Aire acondicionado

Servicio de lavandería

Se permiten mascotas

Cocina en algunas habitaciones

Transporte desde/hacia el aeropuerto

Gimnasio

Bar
 ",4.5,126.0,,,,,http://www.laurelesguesthouse.com/,Comuna Belén Hoteles,304 3696747 ,"Diagonal 74 B # 32B 125 sobre, Av. Bolivariana, Medellín, Antioquia",6.236095,-75.5932572
127,Casa-Hotel Belén,"Información  
Wi-Fi gratis

Desayuno incluido

Piscina

Se permiten mascotas

Apto para niños

Gimnasio
 ",3.0,3.0,Hotel de 3 estrellas,,,,,Comuna Belén Hoteles,300 8302493 ,"Cra. 74 #31-35, Medellín, Belén, Medellín, Antioquia",6.2332287,-75.5949327
128,Blue Coast Hostal,"Información  
Wi-Fi gratis

Desayuno

Estacionamiento

Accesible

Piscina

Aire acondicionado

Se permiten mascotas

Restaurante

Transporte desde/hacia el aeropuerto

Gimnasio

Libre de humo
 ",4.9,99.0,,,,,,Comuna Belén Hoteles,301 5728623 ,"Cra. 81A #30AA-30, Medellín, Belén, Medellín, Antioquia",6.2324602,-75.6026494
129,Akela 30 Hotel,,,,,,,,,Comuna Belén Hoteles,317 3708399 ,"Cr 73 # 29-60 Belén, Medellín, Antioquia",6.2312651,-75.593548
130,Hotel Med la Palma,"Información  Este hotel informal se encuentra en una calle arbolada con tiendas y restaurantes, a 2 km de la Universidad de Medellín, a 3 km del aeropuerto internacional Olaya Herrera y a 4 km del centro de convenciones Plaza Mayor.
Las habitaciones sencillas con ambiente industrial cuentan con TV de pantalla plana. Se ofrece servicio a la habitación.
El hotel tiene una terraza. Se ofrecen desayuno, Wi-Fi y transporte desde/hacia el aeropuerto.
  
Wi-Fi gratis

Desayuno incluido

Estacionamiento

Accesible

Piscina

Servicio de lavandería

Centro de negocios

Se permiten mascotas

Restaurante

Transporte desde/hacia el aeropuerto

Gimnasio

Libre de humo
 ",4.3,231.0,Hotel de 3 estrellas,,,,https://hotelesmed.com.co/med_la_palma,Comuna Belén Hoteles,312 6012115 ,"Cl. 30 #80-3, Medellín, Belén, Medellín, Antioquia",6.2310034,-75.6006941
131,Parque Belén,"Información  Pequeño parque urbano con estatuas y vegetación tropical, además de mercados de comida y artesanía habituales.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Servicios en el lugar
    Menores

Ideal para ir con niños
    Mascotas

Se permiten perros",4.4,16222.0,,Parque,Accesible con silla de ruedas,,,Comuna Belén Parques,,"Cra 77 #30a-2, Medellín, Belén, Medellín, Antioquia",6.2325036,-75.5966684
132,Parque La Nubia,"Información  Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.3,784.0,,Parque,,,,Comuna Belén Parques,,"Con Carrera 82, Cl. 17, Belén Aliadas, Medellín, Antioquia",6.222654,-75.6039112
133,Parque Belén Malibú,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Actividades

Senderismo
    Servicios

Columpios

Toboganes
    Menores

Área de juegos

Ideal para ir con niños

Rutas de senderismo adecuadas para niños
    Mascotas

Parque para perros

Se permiten perros",4.6,998.0,,Parque,Accesible con silla de ruedas,,,Comuna Belén Parques,,"Cl 32D #66c104 66c- a 66c, Medellín, Belén, Medellín, Antioquia",6.2372915,-75.5889959
134,Parque público,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños
    Mascotas

Se permiten perros",3.7,20.0,,Parque,Accesible con silla de ruedas,"6 .,6 pm.",,Comuna Belén Parques,,"15a #79- a 352, Cra. 79 #1c190, Medellín, Antioquia",6.2223742,-75.6007034
135,Parque San Carlos,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.5,101.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna Belén Parques,,"Medellín, Belén, Medellín, Antioquia",6.2224782,-75.5985258
136,Parque Belén Buenavista,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Cancha de básquetbol
    Menores

Ideal para ir con niños
    Mascotas

Se permiten perros",4.3,145.0,,Parque,Accesible con silla de ruedas,,,Comuna Belén Parques,,"a 87a-43, Cl. 18A #87a-1, Medellín, Antioquia",6.2219199,-75.6101739
137,Parque Rosales,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños
    Mascotas

Se permiten perros",4.3,194.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna Belén Parques,,"Por Calle 30, Cra 73A, Medellín, Antioquia",6.2344825,-75.5944786
138,Parque De Los Alpes,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Cancha de básquetbol

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.4,214.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna Belén Parques,,"Cl. 30 #83b-80, Medellín, Belén, Medellín, Antioquia",6.2309733,-75.6077355
139,Parque Infantil La 72A,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.1,92.0,,Parque,Accesible con silla de ruedas,"6 .,3 .",,Comuna Belén Parques,,"Entre Carrera 30B y 30A, Cra. 72A, Medellín, Antioquia",6.2324713,-75.5931188
140,Parque Barrios de Jesús,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.4,73.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna Belén Parques,,"Cl. 16 #74a-2 a 74a-52, Cl. 26 #74-12, Medellín, Antioquia",6.2225282,-75.5965483
141,Comidas Rápidas Gourmet,"Información  Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",3.8,5.0,,Restaurante de comida rápida,,,,Comuna Belén Comida rápida,42355033 ,"Av. 33 #69, Medellín, Belén, Medellín, Antioquia",6.239508,-75.579149
142,Comidas Rápidas La Reina,"Información  Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Opciones del local

Cena
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",3.5,4.0,,Restaurante de comida rápida,,,,Comuna Belén Comida rápida,43514263 ,"Cl. 30A #26, Medellín, Belén, Medellín, Antioquia",6.2323775,-75.5913519
143,Comidas Rapidas Caliche,"Información  Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Pedidos desde el automóvil

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",4.7,34.0,$ 10.000-20.000,Restaurante de comida rápida,,"3 pm.,6 .",,Comuna Belén Comida rápida,312 3351036 ,"Cra. 76 #31-106 31-22 a, Medellín, Belén, Medellín, Antioquia",6.2335447,-75.5963707
144,Comes y Llevas,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Platos vegetarianos
    Opciones del local

Almuerzo

Cena

Espacio con asientos
    Servicios

Sanitario

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Informal
    Público usual

Grupos

Recomendable para ir en familia
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito
    Menores

Ideal para ir con niños

Menú para niños",4.5,41.0,,Restaurante de comida rápida,Accesible con silla de ruedas,,https://comesyllevas.negocio.site/?utm_source=gmb&utm_medium=referral,Comuna Belén Comida rápida,302 4229905 ,"Cra. 84 #30-8, Medellín, Belén, Medellín, Antioquia",6.2313363,-75.607372
145,Comidas Rápidas El Gallo,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Entrega sin contacto

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Cena

Espacio con asientos
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños
    Estacionamiento

Estacionamiento gratuito en la calle
    Mascotas

Se permiten perros",4.5,197.0,$ 10.000-20.000,Restaurante de comida rápida,Accesible con silla de ruedas,"6 pm.,6 .",,Comuna Belén Comida rápida,310 5118342 ,"Av. El Colombiano #30-11, Medellín, Belén, Medellín, Antioquia",6.2312287,-75.5912998
146,Donde Jhonas Comidas Rápidas,"Información  Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Para llevar

Consumo en el lugar
    Opciones del local

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",3.8,8.0,,Restaurante,,,,Comuna Belén Comida rápida,304 6412472 ,"El Rincon, Medellín, Belén, Medellín, Antioquia",6.2065615,-75.6005746
147,Comidas Rápidas ''Los Coste'',"Información  Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",5.0,2.0,,Restaurante,,,,Comuna Belén Comida rápida,323 3374530 ,"Cl. 32 #75-37, Medellín, Belén, Medellín, Antioquia",6.2337416,-75.5959996
148,comidas rapidas juan,"Información  Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños",,,,Restaurante,,,,Comuna Belén Comida rápida,301 5745474 ,"Cra 83 #32-312, Medellín, Belén, Medellín, Antioquia",6.224526,-75.6057384
149,Comidas Rápidas El Pilón,"Información  Opciones de servicio

Asientos al aire libre

Entrega a domicilio

Pedidos desde el automóvil

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Cena

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Menores

Ideal para ir con niños
    Mascotas

Se permiten perros",3.9,159.0,$ 20.000-30.000,Restaurante de comida rápida,,"6 pm.,6 .",,Comuna Belén Comida rápida,313 5405168 ,"Cra 83, Medellín, Belén, Medellín, Antioquia",6.235475,-75.6023882
150,Jimmy's Comida Rápida al Carbón,"Información  Opciones de servicio

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Comidas durante la madrugada
    Opciones del local

Cena
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Menores

Ideal para ir con niños",4.3,259.0,$ 20.000-30.000,Restaurante,,"6 pm.,6 .",https://instagram.com/jimmyscomidasrapidas?igshid=MzRlODBiNWFlZA==,Comuna Belén Comida rápida,301 3874920 ,"Dg 74B #32B -66, Medellín, Belén, Medellín, Antioquia",6.2356186,-75.5938435
151,VALUC BAR,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Consumo en el lugar
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida

Vino
    Opciones del local

Se permiten alimentos de otro lugar

Espacio con asientos
    Servicios

Sanitario

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos
    Planificación

Se aceptan reservas
    Pagos

Tarjetas de débito

Tarjetas de crédito",4.2,163.0,,Bar,No accesible con silla de ruedas,"3 pm.,6 .",,Comuna Belén Bares,313 7726213 ,"Cra. 70 # 27 - 135, Medellín, Belén, Medellín, Antioquia",6.2303959,-75.5916183
152,La Fondita Rumbera,"Información  Opciones de servicio

Consumo en el lugar
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas",,,,Bar,,,,Comuna Belén Bares,301 7445655 ,"Cra. 69C #30-08 local 5, Medellín, Belén, Medellín, Antioquia",6.2317523,-75.5907707
153,Bar Coba,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Opciones de servicio

Asientos al aire libre

Consumo en el lugar
    Aspectos destacados

Deportes
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida
    Opciones del local

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas",4.3,35.0,$,Bar,Accesible con silla de ruedas,,,Comuna Belén Bares,42383724 ,"Cra. 76 #80, Medellín, Belén, Medellín, Antioquia",6.230331,-75.5959948
154,Bar Club De Los Tranquilos,"Información  Opciones de servicio

Asientos al aire libre

Consumo en el lugar
    Aspectos destacados

Deportes
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida

Vino
    Opciones del local

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas",4.5,38.0,,Bar,,,,Comuna Belén Bares,,"Cl. 30 #76A-08, Medellín, Belén, Medellín, Antioquia",6.2314693,-75.5972827
155,BONANZA,"Información  Opciones de servicio

Consumo en el lugar
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos",4.4,27.0,,Bar,,"12 pm.,6 .",,Comuna Belén Bares,310 5440258 ,"Cra. 76A #29-41, Medellín, Belén, Medellín, Antioquia",6.231116,-75.5966678
156,Checo´S Bar,"Información  Opciones de servicio

Consumo en el lugar
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos",,,,Bar,,,,Comuna Belén Bares,,"Cra. 76 #27-26, Medellín, Belén, Medellín, Antioquia",6.2290389,-75.5960252
157,Picaleña Bar,"Información  Opciones de servicio

Consumo en el lugar
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos",5.0,4.0,,Bar,,,,Comuna Belén Bares,,"Av. 80 #1028, Medellín, Belén, Medellín, Antioquia",6.2259054,-75.6003408
158,EUSKERA MICHELADAS,"Información  Opciones de servicio

Consumo en el lugar
    Qué ofrece

Alcohol

Cerveza

Comida
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos",,,,Bar,,,,Comuna Belén Bares,,"Cra. 70 #31-45, Medellín, Belén, Medellín, Antioquia",6.2342439,-75.5916817
159,Tabernita café bar,"Información  Opciones de servicio

Retiros en la puerta

Entrega a domicilio

Para llevar

Consumo en el lugar
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos",5.0,9.0,,Bar,,,,Comuna Belén Bares,314 8266616 ,"Cra. 78 #32f-14, Medellín, Belén, Medellín, Antioquia",6.2385718,-75.5982253
160,Pecos Bar,"Información  Opciones de servicio

Consumo en el lugar
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos",5.0,2.0,,Bar,,,,Comuna Belén Bares,,"Cra. 76 #32-7, Medellín, Belén, Medellín, Antioquia",6.2338272,-75.5964163
161,Discotecas D' Medellín,"Información  Opciones de servicio

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos",4.5,4.0,,Discoteca,,,,Comuna Belén Discotecas,301 4611576 ,"a Carrera 72, Medellín, Antioquia",6.2284172,-75.5925486
162,Licores La fiesta,"Información  Opciones de servicio

Consumo en el lugar

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Comida
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos",4.5,11.0,,Club nocturno,,"6 pm.,6 .",,Comuna Belén Discotecas,300 2953737 ,"Cra. 70 #30a-86, Medellín, Belén, Medellín, Antioquia",6.2330411,-75.5916503
163,Melodías de antaño fonda bart,"Información  Qué ofrece

Alcohol

Bebidas fuertes

Cerveza
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos",5.0,1.0,,Discoteca,,,,Comuna Belén Discotecas,302 3323342 ,"Soltero(a, Cl. 30 #76-54, Medellín, Belén, Medellín, Antioquia",6.2312206,-75.5966919
164,guck discobar prestige company,"Información  Qué ofrece

Alcohol

Bebidas fuertes

Cerveza
    Servicios

Sanitario
    Ambiente

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas",,,,Discoteca,,,,Comuna Belén Discotecas,320 7986330 ,"av 33 #75c31, Medellín, Antioquia",6.2386823,-75.5963587
165,Isis Discoteca,"Información  Opciones de servicio

Consumo en el lugar

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Comida

Vino
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Tarjetas de crédito",4.2,36.0,,Discoteca,,"6 pm.,6 .",https://instagram.com/isis_discoteca?igshid=ZDdkNTZiNTM=,Comuna Belén Discotecas,324 3715749 ,"Av. 33 #76-139, Medellín, Belén, Medellín, Antioquia",6.2386385,-75.5980525
166,Dharma Discoteca Bar,,,,,Discoteca,,,,Comuna Belén Discotecas,,"Cra. 80B #No. 32, Medellín, Belén, Medellín, Antioquia",6.2372065,-75.6016901
167,Bunker Urban Club,"Información  Opciones de servicio

Consumo en el lugar

Entrega a domicilio
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Comida
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas",4.9,20.0,,Discoteca,,,https://www.instagram.com/bunkerurbanclub?igsh=MWsxeDV3ZTVodmppMg==,Comuna Belén Discotecas,320 5079125 ,"Av. 33 #75c-31, Medellín, Belén, Medellín, Antioquia",6.2387803,-75.5954785
